LIT,diff.name,mean.a,mean.b,mean.diff,var.a,var.b,sd.diff,tcalc,approx_p_value
KRN,KRN_4A_4A-2 vs. KRN_4A_4A-1,151.60901411407033,140.63190359605431,10.97711051801602,3454.1779508783666,5240.884148299342,93.24731684706916,0.1177203901321804,0.453144605
KRN,KRN_4A_4A-3 vs. KRN_4A_4A-1,163.40632201013673,140.63190359605431,22.77441841408242,2443.684902253589,5240.884148299342,87.66167378366062,0.2597990368092581,0.397509397
KRN,KRN_4A_4A-4 vs. KRN_4A_4A-1,133.56521727325946,140.63190359605431,-7.066686322794851,6506.737772858337,5240.884148299342,108.38644712858559,-0.06519898483627941,0.474007785
KRN,KRN_4A_4A-5 vs. KRN_4A_4A-1,238.66240792810595,140.63190359605431,98.03050433205163,3765.7925136400404,5240.884148299342,94.90351237936024,1.0329491698915398,0.150813843
KRN,KRN_4A_4A-6 vs. KRN_4A_4A-1,12.60064801354368,140.63190359605431,-128.03125558251062,17.574098451721902,5240.884148299342,72.51522768874868,-1.7655775161052925,0.038733377
KRN,KRN_4A_4A-7 vs. KRN_4A_4A-1,199.2609125915987,140.63190359605431,58.62900899554438,1882.1605104647133,5240.884148299342,84.39813184404058,0.6946718809355283,0.243630477
KRN,KRN_4B_4B-2 vs. KRN_4A_4A-1,32.98970450519945,140.63190359605431,-107.64219909085486,296.3668483433829,5240.884148299342,74.41270722559908,-1.4465566850633857,0.074010563
KRN,KRN_4B_4B-3 vs. KRN_4A_4A-1,129.70674466643382,140.63190359605431,-10.925158929620494,8576.48756364603,5240.884148299342,117.54731690662008,-0.09294264826392823,0.462974562
KRN,KRN_4B_4B-4 vs. KRN_4A_4A-1,116.57004625087473,140.63190359605431,-24.06185734517959,1610.4747453530863,5240.884148299342,82.77293575591256,-0.29069715995256123,0.385641472
KRN,KRN_5A_5A-1 vs. KRN_4A_4A-1,10.24126311373991,140.63190359605431,-130.3906404823144,23.763204941381414,5240.884148299342,72.55788966915124,-1.7970566822831864,0.036163311
KRN,KRN_5A_5A-3 vs. KRN_4A_4A-1,16.54932595498359,140.63190359605431,-124.08257764107073,163.5176241006422,5240.884148299342,73.51463645016538,-1.6878622221737394,0.04571884
KRN,KRN_5A_5A-4 vs. KRN_4A_4A-1,9.034210085634786,140.63190359605431,-131.59769351041953,57.575723366058895,5240.884148299342,72.7905204794237,-1.8078960370618498,0.035311341
KRN,KRN_5A_5A-5 vs. KRN_4A_4A-1,140.08050215142822,140.63190359605431,-0.5514014446260944,2298.092158772542,5240.884148299342,86.82727858842452,-0.00635055541979874,0.497466512
KRN,KRN_5A_5A-6 vs. KRN_4A_4A-1,250.45385947827825,140.63190359605431,109.82195588222393,3612.2100276896326,5240.884148299342,94.09088253379801,1.1671901987185127,0.121566784
KRN,KRN_5A_5A-7 vs. KRN_4A_4A-1,139.39828496548304,140.63190359605431,-1.2336186305712715,1937.7647040555755,5240.884148299342,84.7269074872612,-0.014559939305665648,0.49419163
KRN,KRN_5B_5B-1 vs. KRN_4A_4A-1,9.095172615829412,140.63190359605431,-131.5367309802249,6.700296313143513,5240.884148299342,72.44021289734374,-1.8157971342053871,0.034700749
KRN,KRN_5B_5B-2 vs. KRN_4A_4A-1,12.50734464645998,140.63190359605431,-128.12455894959433,41.80419585550424,5240.884148299342,72.68210470366724,-1.7628074953521495,0.038966481
KRN,KRN_5B_5B-3 vs. KRN_4A_4A-1,29.29963828695245,140.63190359605431,-111.33226530910187,179.31607412729346,5240.884148299342,73.62200908985461,-1.5122144408368756,0.065239659
KRN,KRN_5B_5B-7 vs. KRN_4A_4A-1,164.3468191586766,140.63190359605431,23.71491556262228,1513.8185357342447,5240.884148299342,82.18699826635346,0.28854826265544403,0.386463546
KRN,KRN_5B_5B-8 vs. KRN_4A_4A-1,127.01617428201716,140.63190359605431,-13.615729314037154,3315.7818583458716,5240.884148299342,92.5022486572365,-0.1471934954196596,0.441489647
KRN,KRN_6A_6A-1 vs. KRN_4A_4A-1,18.18558011273847,140.63190359605431,-122.44632348331584,29.806465897176896,5240.884148299342,72.59952213476697,-1.6865995792095976,0.045840186
KRN,KRN_6A_6A-2 vs. KRN_4A_4A-1,19.315617150267837,140.63190359605431,-121.31628644578647,25.37405842370766,5240.884148299342,72.5689892910398,-1.6717373030957394,0.047288067
KRN,KRN_6A_6A-3 vs. KRN_4A_4A-1,93.23226839912763,140.63190359605431,-47.39963519692668,641.1564530706347,5240.884148299342,76.69446265128909,-0.6180320398415359,0.268277109
KRN,KRN_6A_6A-4 vs. KRN_4A_4A-1,24.3459361430724,140.63190359605431,-116.28596745298191,29.29953706042639,5240.884148299342,72.59603078240414,-1.6018226644034008,0.054597415
KRN,KRN_6A_6A-5 vs. KRN_4A_4A-1,18.448827212658472,140.63190359605431,-122.18307638339584,22.346169554870187,5240.884148299342,72.54812415117439,-1.6841658941972515,0.046074806
KRN,KRN_4A_4A-3 vs. KRN_4A_4A-2,163.40632201013673,151.60901411407033,11.7973078960664,2443.684902253589,3454.1779508783666,76.79754457749254,0.15361569124338773,0.438956382
